0, 21600
#take4
61     ,78,    122, r
78     ,207,   255, r
55     ,351,   391, r
92     ,478,   515, r
91     ,600,   641, r
77     ,729,   773, r
52     ,892,   925, r
63     ,1033,   1076, r
27     ,1157,  1202, r
50     ,1293,  1325, r
54     ,1413,  1444, r
1      ,1512,  1548, r
64     ,1619,  1667, r
51     ,1742,  1784, r
10     ,1873,  1906, r
83     ,2003,  2048, r
65     ,2115,  2167, r
93     ,2235,  2286, r
66     ,2359,  2411, r
94     ,2478,  2527, r
65     ,2608,  2660, r
98     ,2725,  2774, r
79     ,2859,  2903, r
84     ,2981,  3042, r
60     ,3116,  3167, r
70     ,3228,  3282, r
61     ,3383,  3423, r
24     ,3519,  3559, r
23     ,3652,  3694, r
80     ,3807,  3856, r
53     ,3961,  4005, r
92     ,4098,  4154, r
81     ,4256,  4297, r
78     ,4362,  4416, r
68     ,4498,  4553, r
89     ,4627,  4683, r
72     ,4782,  4823, r
87     ,4908,  4970, r
67     ,5066,  5109, r
58     ,5215,  5253, r
77     ,5327,  5379, r
85     ,5468,  5520, r
63     ,5613,  5670, r
#mask, r
62     ,6224,  6287, r
97     ,6356,  6408, r
63     ,6482,  6540, r
52     ,6614,  6680, r
77     ,6756,  6811, r
10     ,6901,  6933, r
59     ,7023,  7066, r
91     ,7167,  7215, r
69     ,7324,  7386, r
80     ,7463,  7513, r
61     ,7597,  7627, r
56     ,7731,  7770, r
24     ,7891,  7919, r
23     ,8008,  8055, r
65     ,8148,  8207, r
66     ,8290,  8337, r
93     ,8422,  8469, r
79     ,8534,  8593, r
60     ,8675,  8712, r
90     ,8792,  8837, r
84     ,8952,  8995, r
70     ,9079,  9123, r
24     ,9209,  9251, r
82     ,9331,  9392, r
83     ,9476,  9554, r
98     ,9634,  9684, r
66     ,9753,  9805, r
65     ,9884,  9949, r
64     ,10055, 10091, r
91     ,10219, 10263, r
69     ,10346, 10430, r
89     ,10514, 10576, r
72     ,10658, 10718, r
86     ,10792, 10851, r
58     ,10932, 10977, r
85     ,11046, 11113, r
91     ,11206, 11245, r
77     ,11356, 11395, r
58     ,11479, 11525, r
62     ,11624, 11660, r
63     ,11751, 11808, r
50     ,11886, 11932, r
51     ,11998, 12052, r
54     ,12143, 12181, r
27     ,12276, 12305, r
1      ,12386, 12430, r
64     ,12494, 12539, r
83     ,12632, 12671, r
57     ,12752, 12799, r
56     ,12896, 12946, r
82     ,13033, 13080, r
65     ,13176, 13232, r
94     ,13323, 13366, r
66     ,13465, 13516, r
60     ,13608, 13664, r
79     ,13752, 13805, r
90     ,13909, 13935, r
70     ,14026, 14079, r
78     ,14192, 14254, r
72     ,14342, 14403, r
53     ,14482, 14534, r
68     ,14612, 14668, r
78     ,14770, 14816, r
92     ,14918, 14960, r
91     ,15067, 15109, r
77     ,15188, 15251, r
58     ,15334, 15377, r
62     ,15444, 15504, r
1      ,15615, 15668, r
27     ,15751, 15812, r
54     ,15910, 15946, r
63     ,16056, 16090, r
52     ,16174, 16220, r
50     ,16304, 16341, r
51     ,16434, 16478, r
10     ,16573, 16597, r
76     ,16765, 16824, r
60     ,16905, 16948, r
58     ,17097, 17132, r
72     ,17231, 17289, r
69     ,17380, 17430, r
92     ,17534, 17580, r
88     ,17680, 17729, r
70     ,17812, 17854, r
61     ,17934, 17997, r
81     ,18073, 18127, r
68     ,18214, 18257, r
78     ,18353, 18401, r
72     ,18495, 18544, r
86     ,18624, 18679, r
67     ,18767, 18821, r
77     ,18936, 18990, r
85     ,19084, 19132, r
87     ,19204, 19265, r
69     ,19361, 19411, r
55     ,19531, 19583, r
84     ,19684, 19735, r
88     ,19835, 19875, r
64     ,19983, 20019, r
59     ,20110, 20148, r
10     ,20249, 20289, r
27     ,20364, 20427, r
52     ,20522, 20566, r
63     ,20656, 20709, r
77     ,20776, 20830, r
50     ,20930, 20951, r
54     ,21035, 21077, r
64     ,21153, 21198, r
1      ,21291, 21317, r
83     ,21420, 21463, r
56     ,21573, 21613, r
