0, 20600
#take4 ゆったり．だけどめっちゃビシって指す
23            ,-64, 23, r
52            ,167, 252, r
54            ,434, 506, r
83            ,662, 751, r
93            ,903, 980, r
55            ,1155, 1233, r
65            ,1505, 1578, r
51            ,1767, 1851, r
78            ,2054, 2154, r
88            ,2341, 2432, r
24            ,2585, 2670, r
83            ,2872, 2969, r
79            ,3144, 3242, r
92            ,3437, 3537, r
69            ,3693, 3783, r
77            ,3940, 4050, r
64            ,4261, 4354, r
90            ,4542, 4603, r
53            ,4922, 5013, r
81            ,5218, 5343, r
59            ,5591, 5672, r
10            ,5950, 6013, r
63            ,6223, 6313, r
97            ,6547, 6647, r
81            ,6947, 7050, r
72            ,7237, 7316, r
24            ,7610, 7699, r
77            ,7901, 7987, r
23            ,8293, 8380, r
83            ,8577, 8682, r
94            ,8891, 9003, r
79            ,9175, 9292, r
70            ,9571, 9639, r
84            ,9862, 9969, r
50            ,10267, 10331, r
80            ,10600, 10664, r
65            ,10976, 11068, r
# この辺からクリック開始が早すぎるので20+
94            ,11386, 11455, r
88            ,11868, 12000, r
61            ,12289, 12444, r
72            ,12740, 12869, r
57            ,13151, 13263, r
86            ,13464, 13588, r
58            ,13854, 13993, r
63            ,14396, 14552, r
64            ,14865, 15025, r
10            ,15430, 15545, r
76            ,15807, 15920, r
84            ,16276, 16359, r
55            ,16639, 16777, r
61            ,17068, 17179, r
90            ,17452, 17556, r
56            ,17896, 18043, r
66            ,18332, 18466, r
24            ,19207, 19331, r
59            ,19568, 19692, r
77            ,20062, 20182, r
67            ,20460, 20587, r
