0,27647
# 29,    
# 14,    
# 46,    
# 2,     
# 31,    
# 20,    
3,     140,   172, r
44,    242,   296, r
40,    373,   409, r
39,    490,   530, r
14,    607,   646, r
19,    717,   755, r
15,    854,   878, r
39,    959,   995, r
32,    1087,  1118, r
41,    1207,  1239, r
6,     1348,  1380, r
36,    1457,  1491, r
14,    1569,  1603, r
47,    1698,  1725, r
33,    1859,  1891, r
40,    1967,  2013, r
8,     2107,  2134, r
14,    2183,  2236, r
42,    2332,  2369, r
35,    2462,  2497, r
37,    2578,  2616, r
36,    2684,  2733, r
32,    2813,  2855, r
43,    2931,  2976, r
22,    3045,  3089, r
6,     3156,  3192, r
9,     3274,  3317, r
41,    3395,  3434, r
37,    3511,  3551, r
11,    3638,  3683, r
12,    3754,  3792, r
41,    3894,  3932, r
44,    4016,  4053, r
31,    4149,  4182, r
46,    4262,  4301, r
39,    4387,  4433, r
20,    4525,  4576, r
18,    4655,  4706, r
28,    4771,  4826, r
34,    4914,  4964, r
26,    5039,  5086, r
31,    5166,  5214, r
8,     5319,  5355, r
39,    5438,  5483, r
14,    5574,  5613, r
28,    5692,  5735, r
42,    5812,  5863, r
96,    5947,  6000, r
47,    6077,  6122, r
20,    6210,  6249, r
39,    6327,  6386, r
41,    6471,  6522, r
9,     6598,  6645, r
6,     6817,  6851, r
35,    6928,  6971, r
37,    7051,  7101, r
38,    7196,  7239, r
26,    7325,  7363, r
44,    7452,  7497, r
46,    7593,  7639, r
31,    7719,  7766, r
45,    7854,  7899, r
39,    7977,  8025, r
33,    8110,  8157, r
18,    8240,  8278, r
22,    8370,  8414, r
26,    8528,  8564, r
41,    8653,  8702, r
9,     8788,  8828, r
6,     8902,  8941, r
36,    9019,  9057, r
14,    9154,  9190, r
20,    9264,  9311, r
39,    9396,  9439, r
22,    9519,  9559, r
11,    9636,  9679, r
38,    9756,  9803, r
41,    9905,  9953, r
29,    10038,  10076, r
42,    10157, 10209, r
19,    10316, 10351, r
33,    10435, 10467, r
31,    10556, 10602, r
2,     10703, 10744, r
31,    10836, 10883, r
40,    10980, 11027, r
15,    11103, 11142, r
18,    11232, 11274, r
20,    11357, 11401, r
29,    11515, 11541, r
31,    11646, 11681, r
41,    11793, 11835, r
6,     11929, 11970, r
37,    12060, 12103, r
21,    12200, 12241, r
14,    12332, 12381, r
18,    12451, 12494, r
20,    12579, 12623, r
39,    12702, 12750, r
5,     12868, 12906, r
46,    12991, 13048, r
2,     13125, 13174, r
6,     13267, 13316, r
35,    13406, 13455, r
3,     13547, 13586, r
30,    13673, 13729, r
31,    13822, 13876, r
3,     14008, 14044, r
6,     14151, 14199, r
41,    14277, 14341, r
3,     14434, 14486, r
21,    14557, 14614, r
11,    14686, 14739, r
37,    14814, 14888, r
47,    14970, 15030, r
42,    15141, 15183, r
6,     15263, 15306, r
41,    15405, 15456, r
37,    15573, 15626, r
11,    15701, 15746, r
42,    15838, 15881, r
25,    15963, 16015, r
20,    16093, 16148, r
32,    16243, 16291, r
30,    16383, 16441, r
31,    16532, 16596, r
42,    16681, 16725, r
37,    16807, 16857, r
20,    16943, 16988, r
3,     17109, 17154, r
15,    17235, 17270, r
9,     17362, 17400, r
16,    17478, 17519, r
18,    17642, 17690, r
31,    17785, 17845, r
46,    17939, 17983, r
40,    18074, 18114, r
18,    18216, 18259, r
2,     18337, 18380, r
9,     18473, 18517, r
37,    18626, 18679, r
31,    18809, 18848, r
15,    18941, 18977, r
38,    19056, 19113, r
45,    19191, 19239, r
6,     19352, 19392, r
35,    19472, 19517, r
47,    19610, 19644, r
2,     19745, 19792, r
4,     19884, 19921, r
26,    20013, 20054, r
21,    20136, 20173, r
39,    20252, 20290, r
4,     20374, 20416, r
5,     20486, 20528, r
3,     20633, 20692, r
9,     20758, 20811, r
6,     20917, 20976, r
42,    21049, 21109, r
14,    21205, 21249, r
41,    21337, 21394, r
44,    21463, 21514, r
42,    21625, 21673, r
47,    21779, 21838, r
6,     21900, 21948, r
9,     22063, 22096, r
36,    22250, 22290, r
14,    22369, 22414, r
43,    22556, 22588, r
47,    22679, 22722, r
41,    22826, 22875, r
45,    22985, 23016, r
6,     23138, 23177, r
37,    23275, 23315, r
21,    23444, 23480, r
22,    23586, 23623, r
34,    23717, 23756, r
39,    23833, 23878, r
8,     24021, 24056, r
21,    24173, 24208, r
28,    24317, 24354, r
44,    24510, 24552, r
40,    24688, 24720, r
31,    24799, 24837, r
32,    24925, 24961, r
39,    25126, 25169, r
19,    25272, 25302, r
25,    25397, 25435, r
29,    25508, 25550, r
37,    25632, 25683, r
28,    25788, 25830, r
18,    25909, 25952, r
4,     26048, 26080, r
2,     26170, 26216, r
15,    26304, 26354, r
39,    26462, 26508, r
46,    26638, 26684, r
40,    26825, 26862, r
31,    26949, 26993, r
28,    27107, 27161, r
34,    27249, 27290, r
19,    27389, 27422, r
2,     27534, 27587, r
39,    27683, 27724, r
