0,20819
# take5 # 短すぎるので+-5増やしている
94                     ,26,    43, l
65                     ,110,   129, l
24                     ,207,   227, l
59                     ,291,   309, l
52                     ,384,   403, l
50                     ,478,   498, l
51                     ,569,   588, l
1                      ,668,   685, l
83                     ,747,   765, l
62                     ,835,   853, l
58                     ,917,   941, l
91                     ,1008,  1028, l
69                     ,1116,  1136, l
84                     ,1206,  1225, l
63                     ,1306,  1324, l
52                     ,1400,  1417, l
27                     ,1493,  1514, l
50                     ,1582,  1600, l
58                     ,1677,  1695, l
80                     ,1785,  1803, l
69                     ,1883,  1903, l
67                     ,1979,  2001, l
92                     ,2092,  2112, l
55                     ,2198,  2217, l
87                     ,2298,  2319, l
63                     ,2439,  2461, l
77                     ,2528,  2547, l
94                     ,2664,  2683, l
83                     ,2763,  2782, l
1                      ,2866,  2885, l
66                     ,2943,  2962, l
90                     ,3048,  3067, l
84                     ,3143,  3162, l
60                     ,3235,  3255, l
78                     ,3331,  3349, l
68                     ,3443,  3462, l
53                     ,3555,  3573, l
77                     ,3657,  3676, l
50                     ,3766,  3785, l
51                     ,3874,  3892, l
10                     ,3997,  4018, l
69                     ,4103,  4124, l
78                     ,4213,  4233, l
55                     ,4319,  4338, l
87                     ,4447,  4468, l
52                     ,4556,  4578, l
58                     ,4673,  4692, l
54                     ,4780,  4801, l
69                     ,4890,  4909, l
91                     ,4995,  5014, l
72                     ,5098,  5116, l
68                     ,5191,  5210, l
77                     ,5307,  5327, l
51                     ,5419,  5442, l
59                     ,5532,  5549, l
94                     ,5634,  5655, l
79                     ,5734,  5752, l
24                     ,5841,  5862, l
62                     ,5960,  5979, l
97                     ,6070,  6090, l
54                     ,6177,  6196, l
52                     ,6285,  6304, l
58                     ,6383,  6404, l
77                     ,6489,  6509, l
89                     ,6605,  6625, l
87                     ,6709,  6731, l
67                     ,6852,  6873, l
58                     ,6981,  7002, l
51                     ,7085,  7105, l
10                     ,7203,  7224, l
90                     ,7317,  7340, l
94                     ,7418,  7439, l
78                     ,7538,  7559, l
62                     ,7665,  7685, l
27                     ,7763,  7783, l
90                     ,7996,  8019, l
88                     ,8080,  8099, l
66                     ,8188,  8209, l
65                     ,8310,  8331, l
59                     ,8447,  8467, l
10                     ,8567,  8588, l
79                     ,8684,  8704, l
1                      ,8806,  8829, l
98                     ,8924,  8947, l
93                     ,9018,  9039, l
50                     ,9139,  9159, l
51                     ,9244,  9263, l
58                     ,9352,  9372, l
87                     ,9460,  9479, l
72                     ,9563,  9584, l
89                     ,9687,  9704, l
91                     ,9807,  9826, l
69                     ,9925,  9943, l
58                     ,10043, 10062, l
27                     ,10161, 10182, l
64                     ,10283, 10303, l
59                     ,10390, 10411, l
66                     ,10506, 10525, l
70                     ,10613, 10632, l
61                     ,10728, 10747, l
83                     ,10833, 10852, l
66                     ,10955, 10975, l
72                     ,11081, 11103, l
79                     ,11198, 11219, l
24                     ,11336, 11357, l
58                     ,11464, 11483, l
1                      ,11582, 11603, l
54                     ,11677, 11696, l
52                     ,11802, 11822, l
77                     ,11911, 11932, l
72                     ,12036, 12054, l
87                     ,12149, 12170, l
24                     ,12277, 12298, l
70                     ,12378, 12399, l
78                     ,12487, 12507, l
85                     ,12611, 12629, l
91                     ,12724, 12743, l
54                     ,12846, 12867, l
64                     ,12942, 12963, l
76                     ,13081, 13100, l
10                     ,13212, 13231, l
72                     ,13316, 13338, l
80                     ,13419, 13439, l
58                     ,13534, 13553, l
59                     ,13668, 13687, l
90                     ,13767, 13787, l
24                     ,13890, 13910, l
63                     ,14043, 14064, l
51                     ,14173, 14194, l
24                     ,14297, 14319, l
78                     ,14424, 14445, l
79                     ,14553, 14573, l
27                     ,14680, 14701, l
62                     ,14804, 14825, l
1                      ,14950, 14971, l
59                     ,15065, 15087, l
88                     ,15172, 15190, l
76                     ,15302, 15320, l
51                     ,15442, 15463, l
58                     ,15558, 15579, l
77                     ,15695, 15712, l
10                     ,15827, 15847, l
51                     ,15920, 15942, l
27                     ,16030, 16050, l
65                     ,16144, 16165, l
60                     ,16262, 16283, l
87                     ,16384, 16405, l
85                     ,16497, 16517, l
69                     ,16623, 16643, l
68                     ,16753, 16771, l
78                     ,16876, 16898, l
55                     ,17000, 17021, l
88                     ,17110, 17130, l
53                     ,17260, 17279, l
90                     ,17378, 17396, l
84                     ,17481, 17500, l
59                     ,17605, 17626, l
1                      ,17718, 17737, l
65                     ,17827, 17845, l
94                     ,17940, 17958, l
59                     ,18067, 18085, l
79                     ,18192, 18212, l
98                     ,18330, 18352, l
97                     ,18462, 18481, l
64                     ,18594, 18614, l
77                     ,18718, 18738, l
85                     ,18851, 18871, l
52                     ,18995, 19013, l
1                      ,19113, 19133, l
59                     ,19219, 19239, l
62                     ,19357, 19376, l
89                     ,19469, 19489, l
68                     ,19604, 19624, l
91                     ,19751, 19771, l
76                     ,19890, 19910, l
10                     ,20034, 20055, l
27                     ,20150, 20169, l
87                     ,20273, 20292, l
65                     ,20400, 20421, l
79                     ,20536, 20557, l
51                     ,20678, 20697, l
62                     ,20799, 20819, l
