0, 20410
#take1 男性，手を曲げており指の向きは上がち
40   ,-599,  -582, r
31   ,-515,  -492, r
33   ,-427,  -398, r
42   ,-323,  -303, r
11   ,-226,  -201, r
12   ,-131,  -110, r
38   ,-40,   -20, r
6    ,50,    70, r
37   ,248,   266, r
35   ,341,   368, r
14   ,435,   456, r
28   ,530,   551, r
34   ,695,   720, r
20   ,793,   812, r
43   ,890,   922, r
33   ,1002,  1024, r
15   ,1292,  1314, r
5    ,1369,  1388, r
19   ,1438,  1463, r
40   ,1514,  1537, r
46   ,1584,  1609, r
4    ,1664,  1693, r
3    ,2008,  2027, r
9    ,2111,  2131, r
2    ,2210,  2228, r
38   ,2297,  2316, r
16   ,2393,  2411, r
8    ,2518,  2549, r
29   ,2655,  2674, r
14   ,2752,  2775, r
18   ,2851,  2872, r
35   ,2957,  2976, r
36   ,3066,  3088, r
11   ,3170,  3198, r
12   ,3271,  3290, r
37   ,3359,  3382, r
6    ,3450,  3472, r
45   ,3557,  3588, r
20   ,3658,  3686, r
28   ,3773,  3794, r
25   ,3875,  3897, r
32   ,3978,  4001, r
5    ,4091,  4110, r
# ここ以降，なぜかマウスに遅れが発生したので，55フレーム減らしている, r
40   ,4167,  4189, r
26   ,4283,  4310, r
2    ,4392,  4421, r
44   ,4496,  4517, r
38   ,4607,  4627, r
9    ,4705,  4724, r
41   ,4803,  4831, r
32   ,4976,  5004, r
8    ,5077,  5110, r
33   ,5187,  5212, r
42   ,5499,  5523, r
47   ,5595,  5617, r
37   ,5693,  5715, r
6    ,5786,  5807, r
14   ,5881,  5902, r
43   ,5973,  6001, r
22   ,6068,  6099, r
29   ,6169,  6190, r
38   ,6271,  6295, r
12   ,6382,  6400, r
33   ,6659,  6679, r
25   ,6774,  6796, r
18   ,6877,  6903, r
14   ,6981,  7001, r
22   ,7073,  7091, r
29   ,7159,  7184, r
21   ,7254,  7275, r
11   ,7351,  7369, r
37   ,7447,  7465, r
6    ,7545,  7562, r
34   ,7785,  7806, r
19   ,7876,  7891, r
8    ,7964,  7983, r
20   ,8075,  8093, r
18   ,8162,  8182, r
42   ,8258,  8278, r
22   ,8350,  8368, r
15   ,8446,  8464, r
3    ,8536,  8553, r
2    ,8655,  8674, r
31   ,8759,  8777, r
25   ,8864,  8885, r
15   ,8972,  8990, r
26   ,9067,  9082, r
8    ,9171,  9187, r
5    ,9271,  9287, r
3    ,9370,  9385, r
2    ,9472,  9492, r
38   ,9573,  9589, r
9    ,9679,  9694, r
41   ,9769,  9783, r
16   ,9861,  9876, r
2    ,9958,  9972, r
8    ,10062, 10075, r
34   ,10159, 10178, r
29   ,10262, 10278, r
22   ,10380, 10396, r
14   ,10478, 10491, r
18   ,10577, 10590, r
37   ,10675, 10690, r
6    ,10773, 10784, r
12   ,10866, 10880, r
9    ,10968, 10982, r
38   ,11060, 11071, r
96   ,11252, 11270, r
29   ,11368, 11381, r
22   ,11457, 11471, r
34   ,11546, 11557, r
47   ,11635, 11650, r
11   ,11727, 11742, r
21   ,11813, 11826, r
37   ,11906, 11919, r
12   ,11994, 12010, r
29   ,12081, 12095, r
25   ,12348, 12365, r
34   ,12447, 12462, r
18   ,12549, 12566, r
14   ,12654, 12668, r
42   ,12751, 12767, r
22   ,12847, 12859, r
36   ,12939, 12953, r
12   ,13038, 13055, r
19   ,13146, 13160, r
25   ,13246, 13262, r
15   ,13338, 13352, r
3    ,13440, 13455, r
31   ,13531, 13546, r
32   ,13622, 13636, r
39   ,13714, 13727, r
8    ,13805, 13818, r
19   ,13895, 13910, r
38   ,13996, 14014, r
9    ,14096, 14110, r
37   ,14183, 14197, r
12   ,14284, 14301, r
6    ,14379, 14394, r
41   ,14466, 14478, r
2    ,14554, 14569, r
26   ,14637, 14653, r
15   ,14731, 14745, r
30   ,14829, 14841, r
46   ,14919, 14933, r
4    ,15005, 15021, r
5    ,15102, 15117, r
32   ,15195, 15209, r
42   ,15291, 15303, r
25   ,15381, 15394, r
43   ,15468, 15482, r
20   ,15563, 15578, r
29   ,15655, 15670, r
11   ,15761, 15775, r
9    ,15859, 15874, r
44   ,15958, 15972, r
46   ,16053, 16068, r
32   ,16159, 16171, r
4    ,16256, 16270, r
15   ,16351, 16366, r
26   ,16442, 16454, r
8    ,16541, 16557, r
32   ,16638, 16650, r
14   ,16737, 16751, r
18   ,16835, 16848, r
42   ,16924, 16935, r
22   ,17021, 17035, r
28   ,17106, 17115, r
37   ,17200, 17214, r
21   ,17295, 17310, r
11   ,17390, 17407, r
6    ,17489, 17502, r
12   ,17585, 17601, r
9    ,17693, 17709, r
34   ,17889, 17898, r
19   ,17979, 17992, r
18   ,18068, 18082, r
42   ,18157, 18171, r
29   ,18245, 18260, r
22   ,18330, 18346, r
8    ,18424, 18442, r
15   ,18512, 18527, r
32   ,18594, 18609, r
31   ,18685, 18697, r
4    ,18778, 18794, r
3    ,18862, 18876, r
19   ,18998, 19013, r
4    ,19082, 19096, r
25   ,19178, 19192, r
33   ,19278, 19290, r
8    ,19372, 19387, r
15   ,19464, 19477, r
3    ,19556, 19572, r
38   ,19652, 19667, r
9    ,19748, 19761, r
41   ,19841, 19856, r
16   ,19935, 19948, r
2    ,20033, 20048, r
26   ,20120, 20133, r
3    ,20210, 20224, r
46   ,20307, 20321, r
4    ,20397, 20411, r
# 19   ,20481, 20495, r
# 32   ,20572, 20584, r
# 43   ,20660, 20678, r
