0,19714
#take3 女性，手をしっかり伸ばす，あんまり間に手を下げない
31                 ,-1264, -1240
# ああわかりました
# 36                 ,-1167, -1131
# 42                 ,-1071, -1048
# 22                 ,-994,  -976
# 6                  ,-807,  -783
# 25                 ,-726,  -705
# 39                 ,-636,  -613
# 45                 ,-547,  -522
# 14                 ,-261,  -240
# 5                  ,-176,  -149
# 40                 ,-91,   -63
# 33                 
# 46                 ,-66,     -27
26                 ,29,    66, r
44                 ,194,   241, r
41                 ,278,   319, r
16                 ,363,   396, r
38                 ,457,   494, r
20                 ,709,   753, r
11                 ,904,   941, r
96                 ,992,  1031, r
6                  ,1117,  1137, r
14                 ,1478,  1505, r
28                 ,1561,  1586, r
8                  ,1746,  1777, r
31                 ,1821,  1859, r
39                 ,1909,  1932, r
12                 ,2101,  2132, r
38                 ,2215,  2241, r
40                 ,2545,  2568, r
5                  ,2643,  2693, r
8                  ,2768,  2796, r
3                  ,2951,  2971, r
41                 ,3031,  3058, r
22                 ,3461,  3493, r
29                 ,3540,  3571, r
42                 ,3694,  3728, r
9                  ,3871,  3897, r
38                 ,3964,  4000, r
15                 ,4350,  4387, r
4                  ,4422,  4452, r
40                 ,4516,  4544, r
46                 ,4687,  4748, r
96                 ,4977,  5023, r
38                 ,5090,  5120, r
9                  ,5174,  5205, r
46                 ,5430,  5481, r
3                  ,5517,  5553, r
41                 ,5606,  5644, r
26                 ,5704,  5734, r
34                 ,6094,  6129, r
22                 ,6178,  6339, r
37                 ,6384,  6424, r
11                 ,6600,  6638, r
33                 ,6842,  6892, r
8                  ,7010,  7045, r
31                 ,7420,  7461, r
5                  ,7561,  7588, r
18                 ,7796,  7830, r
25                 ,7961,  7995, r
34                 ,8095,  8156, r
20                 ,8607,  8631, r
34                 ,8762,  8798, r
5                  ,8938,  8963, r
40                 ,9089,  9112, r
4                  ,9239,  9267, r
33                 ,9406,  9431, r
45                 ,9549,  9581, r
44                 ,9762,  9787, r
2                  ,9924,  9948, r
16                 ,10109, 10135, r
15                 ,10339, 10372, r
31                 ,10549, 10573, r
18                 ,10940, 10972, r
35                 ,11090, 11122, r
47                 ,11246, 11283, r
29                 ,11426, 11456, r
26                 ,11632, 11660, r
5                  ,11848, 11868, r
8                  ,12024, 12052, r
# 大きい声で〜       , r
31                 ,12434, 12460, r
46                 ,12585, 12608, r
2                  ,12754, 12778, r
39                 ,12950, 12970, r
33                 ,13100, 13119, r
19                 ,13240, 13279, r
32                 ,13400, 13423, r
8                  ,13533, 13558, r
36                 ,13952, 13989, r
35                 ,14084, 14127, r
22                 ,14232, 14269, r
14                 ,14418, 14441, r
34                 ,14626, 14652, r
11                 ,14804, 14837, r
96                 ,14945, 14986, r
9                  ,15214, 15237, r
38                 ,15375, 15402, r
16                 ,15526, 15569, r
44                 ,15684, 15727, r
41                 ,15826, 15875, r
19                 ,16131, 16190, r
33                 ,16269, 16319, r
32                 ,16414, 16453, r
43                 ,16589, 16632, r
8                  ,16749, 16794, r
31                 ,16906, 16938, r
40                 ,17084, 17114, r
46                 ,17233, 17276, r
36                 ,17448, 17536, r
29                 ,17611, 17677, r
47                 ,17762, 17815, r
45                 ,17916, 17970, r
20                 ,18082, 18143, r
9                  ,18337, 18371, r
38                 ,18471, 18531, r
4                  ,18765, 18800, r
15                 ,18904, 18957, r
45                 ,19102, 19138, r
33                 ,19291, 19334, r
19                 ,19466, 19523, r
40                 ,19668, 19714, r
5                  ,19876, 19929, r
4                  ,20088, 20129, r
