0, 20234
#take2 女性，手を曲げており指の向きは上がち
35,   -956,  -930, r
39,   -806,  -782, r
34,   -624,  -599, r
6 ,   -455,  -437, r
42,   -313,  -296, r
33,   -194,  -177, r
21,   159,   181, r
34,   310,   324, r
42,   475,   489, r
6 ,   640,   656, r
15,   832,   849, r
29,   997,   1013, r
31,   1349,  1366, r
2 ,   1508,  1526, r
39,   1697,  1717, r
9 ,   2153,  2172, r
14,   2345,  2361, r
41,   2501,  2519, r
45,   2787,  2803, r
15,   3012,  3028, r
8 ,   3201,  3216, r
26,   3473,  3490, r
43,   3818,  3835, r
42,   4098,  4113, r
37,   4335,  4353, r
19,   4526,  4542, r
6 ,   4896,  4911, r
11,   5036,  5049, r
2 ,   5227,  5241, r
43,   5456,  5469, r
28,   5670,  5683, r
11,   5963,  5978, r
15,   6153,  6165, r
22,   6711,  6727, r
18,   6903,  6917, r
34,   7096,  7114, r
39,   7313,  7328, r
20,   7467,  7481, r
41,   7682,  7698, r
15,   7986,  8001, r
36,   8218,  8234, r
45,   8423,  8439, r
8 ,   8669,  8682, r
37,   9042,  9056, r
38,   9229,  9243, r
29,   9438,  9454, r
26,   9697,  9712, r
96,   9840,  9855, r
37,   10065, 10079, r
45,   10424, 10439, r
3 ,   10604, 10618, r
15,   10820, 10834, r
21,   11032, 11044, r
18,   11230, 11245, r
40,   11453, 11465, r
96,   11724, 11737, r
28,   12049, 12066, r
15,   12211, 12226, r
16,   12370, 12382, r
96,   12604, 12619, r
20,   12795, 12809, r
15,   13023, 13039, r
19,   13185, 13201, r
28,   13471, 13485, r
21,   13712, 13729, r
34,   13967, 13982, r
96,   14156, 14172, r
40,   14397, 14409, r
19,   14598, 14612, r
45,   14798, 14812, r
22,   15042, 15058, r
34,   15273, 15286, r
20,   15540, 15554, r
38,   15784, 15796, r
6 ,   15928, 15942, r
2 ,   16094, 16109, r
31,   16302, 16318, r
29,   16525, 16540, r
6 ,   16742, 16759, r
28,   16947, 16962, r
25,   17194, 17212, r
4 ,   17487, 17503, r
12,   17674, 17688, r
8 ,   17866, 17879, r
26,   18287, 18303, r
45,   18592, 18607, r
32,   18799, 18813, r
6 ,   19048, 19059, r
29,   19354, 19368, r
43,   19540, 19553, r
4 ,   19775, 19788, r
33,   19999, 20011, r
18,   20220, 20234, r
19,   20517, 20531, r
