0, 24521
#take1
72, 91, 139, r
69, 245, 289, r
85, 396, 441, r
77, 541, 581, r
52, 684, 720, r
63, 828, 865, r
51, 970, 1009, r
10, 1102, 1137, r
1 , 1206, 1236, r
24, 1329, 1373, r
94, 1472, 1511, r
79, 1614, 1656, r
84, 1757, 1798, r
55, 1901, 1942, r
81, 2035, 2083, r
86, 2172, 2210, r
58, 2293, 2345, r
54, 2446, 2489, r
23, 2576, 2617, r
92, 2724, 2769, r
84, 2858, 2898, r
98, 2991, 3037, r
93, 3133, 3180, r
56, 3287, 3325, r
27, 3421, 3464, r
85, 3576, 3615, r
82, 3717, 3757, r
81, 3863, 3904, r
70, 3989, 4037, r
94, 4143, 4185, r
1 , 4284, 4320, r
56, 4423, 4468, r
53, 4578, 4616, r
70, 4714, 4756, r
76, 4867, 4906, r
59, 5011, 5047, r
1 , 5141, 5175, r
51, 5263, 5305, r
10, 5419, 5445, r
52, 5536, 5565, r
85, 5664, 5697, r
91, 5804, 5841, r
92, 5946, 5982, r
88, 6083, 6125, r
60, 6227, 6258, r
83, 6363, 6399, r
23, 6499, 6541, r
27, 6633, 6666, r
80, 6774, 6813, r
58, 6903, 6948, r
67, 7051, 7089, r
61, 7187, 7226, r
88, 7324, 7368, r
24, 7468, 7509, r
56, 7611, 7652, r
1 , 7750, 7783, r
59, 7880, 7917, r
94, 8019, 8064, r
79, 8169, 8218, r
81, 8305, 8341, r
87, 8445, 8483, r
77, 8584, 8626, r
52, 8723, 8763, r
10, 8860, 8893, r
80, 9002, 9046, r
56, 9135, 9176, r
83, 9272, 9317, r
60, 9414, 9454, r
88, 9553, 9595, r
78, 9689, 9731, r
72, 9828, 9873, r
69, 9972, 10023, r
85, 10118, 10173, r
86, 10267, 10312, r
82, 10410, 10460, r
24, 10548, 10587, r
70, 10684, 10727, r
78, 10828, 10871, r
93, 10972, 11031, r
83, 11117, 11158, r
56, 11252, 11293, r
58, 11388, 11429, r
52, 11536, 11579, r
51, 11679, 11717, r
27, 11812, 11853, r
63, 11956, 12007, r
91, 12098, 12140, r
90, 12305, 12337, r
98, 12445, 12483, r
61, 12572, 12617, r
62, 12709, 12753, r
79, 12858, 12902, r
83, 12994, 13039, r
59, 13141, 13187, r
1 , 13279, 13319, r
58, 13414, 13468, r
86, 13566, 13610, r
72, 13711, 13766, r
68, 13852, 13893, r
62, 13998, 14035, r
70, 14142, 14179, r
94, 14277, 14312, r
1 , 14423, 14453, r
50, 14551, 14593, r
52, 14698, 14738, r
77, 14844, 14884, r
91, 14984, 15022, r
92, 15125, 15160, r
72, 15273, 15311, r
98, 15484, 15520, r
94, 15624, 15663, r
83, 15762, 15806, r
1 , 15900, 15935, r
27, 16021, 16059, r
61, 16164, 16207, r
24, 16313, 16368, r
53, 16445, 16485, r
68, 16585, 16619, r
78, 16720, 16755, r
84, 16861, 16903, r
88, 16995, 17028, r
92, 17141, 17175, r
79, 17341, 17381, r
1 , 17483, 17516, r
64, 17611, 17648, r
54, 17752, 17791, r
63, 17886, 17930, r
52, 18026, 18065, r
50, 18170, 18200, r
64, 18310, 18352, r
66, 18499, 18547, r
60, 18637, 18668, r
91, 18784, 18822, r
77, 18918, 18955, r
72, 19060, 19102, r
68, 19210, 19251, r
86, 19358, 19403, r
87, 19504, 19540, r
88, 19656, 19693, r
84, 19799, 19839, r
79, 19940, 19988, r
59, 20141, 20178, r
76, 20288, 20329, r
55, 20428, 20471, r
88, 20567, 20610, r
91, 20724, 20767, r
58, 20857, 20903, r
63, 21007, 21050, r
50, 21148, 21182, r
27, 21282, 21323, r
65, 21612, 21670, r
60, 21747, 21783, r
84, 21875, 21914, r
55, 22077, 22114, r
92, 22207, 22251, r
72, 22348, 22384, r
69, 22485, 22528, r
85, 22619, 22664, r
24, 22765, 22800, r
66, 22900, 22939, r
56, 23033, 23075, r
93, 23169, 23207, r
98, 23304, 23341, r
76, 23443, 23477, r
52, 23639, 23674, r
27, 23775, 23810, r
54, 23907, 23946, r
50, 24045, 24076, r
64, 24179, 24217, r
86, 24394, 24426, r
