0,  26260
#take8
1,  -627,  -592,  r
59, -488,  -442,  r
94, -347,  -304,  r
66, -217,  -168,  r
79, -49,   0,     r
70, 98,    138,   r
81, 222,   273,   r
92, 382,   422,   r
55, 495,   544,   r
53, 643,   696,   r
83, 799,   843,   r
50, 954,   988,   r
77, 1085,  1137,  r
67, 1242,  1295,  r
62, 1464,  1515,  r
55, 1612,  1651,  r
92, 1732,  1777,  r
91, 1880,  1930,  r
50, 2046,  2075,  r
10, 2173,  2212,  r
93, 2351,  2407,  r
98, 2493,  2548,  r
83, 2643,  2688,  r
58, 2830,  2882,  r
89, 3041,  3091,  r
67, 3228,  3277,  r
82, 3361,  3430,  r
53, 3521,  3577,  r
1,  3685,  3719,  r
56, 3893,  3936,  r
23, 4021,  4069,  r
66, 4185,  4246,  r
27, 4381,  4426,  r
58, 4503,  4550,  r
65, 4647,  4717,  r
69, 4822,  4881,  r
55, 4972,  5028,  r
87, 5118,  5185,  r
81, 5291,  5347,  r
62, 5437,  5497,  r
84, 5596,  5646,  r
98, 5740,  5804,  r
79, 5902,  5961,  r
10, 6119,  6154,  r
1,  6276,  6320,  r
63, 6415,  6480,  r
54, 6564,  6624,  r
52, 6708,  6768,  r
68, 7077,  7127,  r
69, 7206,  7261,  r
72, 7335,  7401,  r
61, 7511,  7569,  r
84, 7642,  7696,  r
93, 7794,  7846,  r
94, 7930,  7977,  r
56, 8066,  8118,  r
23, 8223,  8292,  r
64, 8398,  8515,  r
54, 8621,  8671,  r
63, 8800,  8855,  r
27, 8920,  8968,  r
10, 9072,  9105,  r
83, 9186,  9267,  r
93, 9330,  9401,  r
84, 9500,  9561,  r
70, 9632,  9693,  r
61, 9761,  9822,  r
53, 9904,  9956,  r
24, 10025, 10083, r
57, 10282, 10331, r
77, 10455, 10514, r
85, 10630, 10684, r
67, 10746, 10825, r
89, 10905, 10980, r
86, 11038, 11108, r
72, 11172, 11247, r
68, 11323, 11380, r
84, 11490, 11545, r
70, 11714, 11771, r
66, 11893, 11945, r
53, 12150, 12202, r
58, 12295, 12357, r
52, 12469, 12516, r
63, 12615, 12676, r
27, 12755, 12814, r
64, 12889, 12960, r
1,  13048, 13100, r
98, 13202, 13258, r
88, 13337, 13414, r
70, 13491, 13548, r
61, 13617, 13685, r
55, 13786, 13844, r
92, 13940, 13995, r
76, 14089, 14140, r
91, 14303, 14358, r
69, 14445, 14507, r
72, 14675, 14724, r
81, 14799, 14885, r
53, 15030, 15093, r
24, 15187, 15253, r
59, 15342, 15406, r
94, 15512, 15569, r
93, 15649, 15736, r
98, 15821, 15898, r
66, 15953, 16025, r
83, 16113, 16198, r
58, 16315, 16375, r
77, 16481, 16549, r
85, 16636, 16709, r
57, 16786, 16863, r
89, 16953, 17015, r
97, 17129, 17185, r
53, 17294, 17348, r
66, 17444, 17506, r
83, 17614, 17680, r
94, 17770, 17825, r
10, 17923, 17960, r
51, 18039, 18103, r
50, 18186, 18245, r
63, 18317, 18393, r
77, 18482, 18541, r
58, 18648, 18712, r
90, 18819, 18876, r
65, 19105, 19177, r
58, 19249, 19314, r
62, 19572, 19633, r
24, 19695, 19761, r
53, 19826, 19891, r
66, 19967, 20022, r
58, 20170, 20218, r
91, 20279, 20327, r
69, 20428, 20486, r
72, 20557, 20626, r
89, 20705, 20766, r
67, 20847, 20914, r
77, 21011, 21062, r
58, 21161, 21218, r
63, 21291, 21339, r
54, 21443, 21506, r
50, 21582, 21635, r
10, 21713, 21770, r
1,  21869, 21911, r
93, 22013, 22065, r
70, 22171, 22223, r
84, 22295, 22374, r
92, 22458, 22524, r
27, 22763, 22814, r
90, 22888, 22936, r
80, 23012, 23066, r
58, 23139, 23190, r
67, 23275, 23325, r
57, 23412, 23461, r
68, 23551, 23606, r
72, 23689, 23753, r
62, 23829, 23904, r
60, 23983, 24027, r
98, 24095, 24156, r
93, 24248, 24305, r
1,  24412, 24445, r
58, 24588, 24633, r
23, 24818, 24864, r
64, 24921, 25005, r
50, 25078, 25128, r
63, 25201, 25282, r
52, 25371, 25424, r
10, 25552, 25598, r
76, 25804, 25867, r
80, 26001, 26042, r
81, 26166, 26230, r
68, 26280, 26351, r
89, 26444, 26500, r
57, 26576, 26636, r
# ,   26742, 26754, r
